ID_Prov,Coord_X,Coord_Y,Coord_PortX,Coord_PortY,Land_PPort,Land_PSize,Land_PRad,Land_Soil,Land_Heat,Land_Rain,Land_Inundation,
26.346,1.000,0.396,4539.500,944.000,4539.000,942.000,2.062,268,9.248,0.476,25.471,
1.000,0.318,4518.500,964.500,4523.000,964.500,4.500,360,10.719,0.449,22.309,1.000,
0.205,4161.500,1268.000,4160.000,1266.000,2.500,29,3.078,0.777,27.590,1.000,0.917,
4270.000,1022.000,4272.000,1018.500,4.031,117,6.126,0.840,28.708,1.000,0.164,4328.500,
1066.000,4326.500,1065.500,2.062,83,5.156,0.714,28.670,1.000,0.034,4181.000,1209.500,
4178.000,1209.000,3.041,367,10.820,0.367,26.215,1.000,0.278,4197.000,1197.000,4197.000,
1189.500,7.500,78,5.007,0.408,27.569,0.817,0.298,3265.000,1011.000,3270.000,1016.000,
7.071,111,5.950,0.349,24.785,0.987,0.132,3274.000,1046.000,3279.000,1051.000,7.071,
122,6.255,0.291,22.776,1.000,0.030,3191.000,1038.000,3196.000,1043.000,7.071,75,
4.912,0.339,18.423,0.979,0.067,4228.000,1486.000,3199.000,997.000,1139.281,2019,25.353,
0.238,1.469,0.500,0.000,4187.000,1404.000,3212.000,940.000,1079.778,571,13.485,0.319,
17.674,0.790,0.031,3780.000,1291.000,3776.500,1296.000,6.103,29,3.058,0.670,26.426,
1.000,0.333,3204.000,1533.500,3186.000,934.000,599.770,143,6.757,0.800,17.788,0.396,
0.171,3229.000,1566.000,3208.000,909.000,657.336,49,3.964,0.779,17.898,0.350,0.000,
3168.500,1594.000,3171.500,1596.000,3.606,28,2.994,0.648,16.832,0.500,0.349,3137.500,
1598.000,3136.500,1597.000,1.414,62,4.466,0.650,16.835,0.518,0.173,3133.000,1621.000,
3160.000,960.000,661.551,180,7.584,0.775,11.074,0.498,0.302,3108.000,1635.000,3174.000,
1024.000,614.554,183,7.633,0.761,11.875,0.500,0.031,3097.000,1609.000,3129.000,978.000,
631.811,112,5.979,0.716,13.188,0.500,0.054,3083.000,1605.000,3086.000,1600.000,5.831,
112,5.985,0.714,15.897,0.552,0.168,3063.000,1624.000,3062.000,1622.500,1.803,111,
5.965,0.761,16.766,0.500,0.198,3076.500,1633.000,3114.000,1003.000,631.115,108,5.877,
0.789,16.067,0.500,0.109,3074.500,1651.500,3109.000,979.000,673.384,214,8.260,0.721,
15.831,0.500,0.164,2785.000,1568.500,3091.000,963.000,678.429,610,13.936,0.735,17.899,
0.432,0.142,2577.000,1572.500,2577.500,1576.000,3.536,81,5.093,0.679,17.341,0.492,
0.134,2558.000,1575.500,2561.000,1576.000,3.041,54,4.172,0.714,17.516,0.500,0.125,
2553.000,1582.000,2554.000,1582.000,1.000,31,3.170,0.714,18.007,0.500,0.106,2534.500,
1532.000,3126.000,923.000,848.972,251,8.955,0.746,17.365,0.491,0.231,2518.500,1546.500,
2515.500,1547.000,3.041,14,2.142,0.857,18.020,0.500,0.404,2512.500,1521.500,3143.000,
1054.000,784.912,91,5.394,0.901,18.036,0.350,0.483,2516.000,1510.500,3169.000,1050.000,
799.043,229,8.555,0.915,16.282,0.404,0.251,3148.000,924.000,3153.000,929.000,7.071,
67,4.651,0.714,11.961,0.500,0.214,3132.000,883.000,3137.000,888.000,7.071,67,
4.634,0.522,6.723,0.500,0.184,3871.500,1195.500,2798.000,958.000,1099.458,226,8.498,
0.852,26.434,0.574,0.389,3819.500,1220.000,2826.500,922.000,1036.751,317,10.049,0.736,
23.841,0.725,0.426,1718.000,629.000,2835.143,897.572,1148.973,1439,21.407,0.866,22.346,
0.595,0.288,4926.000,912.000,2899.000,946.000,2027.285,3476,33.268,0.458,22.244,1.000,
0.154,2923.000,845.000,2928.000,850.000,7.071,7585,49.140,0.694,19.006,0.109,0.048,
2936.000,868.000,2941.000,873.000,7.071,9272,54.329,0.682,19.100,0.128,0.010,2906.000,
827.000,2911.000,832.000,7.071,1992,25.182,0.512,18.912,0.253,0.047,2910.000,912.000,
2912.000,917.000,5.385,13263,64.978,0.413,23.176,0.090,0.005,2933.000,944.000,2406.000,
1417.000,708.137,2053,25.569,0.745,19.941,0.117,0.013,2941.000,902.000,2946.000,907.000,
7.071,38045,110.048,0.524,22.428,0.100,0.011,2965.000,911.000,2974.000,920.000,12.728,
50,4.001,0.601,9.691,0.500,0.000,2986.000,941.000,2991.000,946.000,7.071,17663,
74.984,0.542,24.327,0.190,0.029,3017.000,925.000,3022.000,930.000,7.071,12869,64.005,
0.682,22.613,0.300,0.009,3286.000,1093.000,2981.000,888.000,367.491,2716,29.407,0.759,
22.667,0.495,0.014,3132.000,1496.000,3138.500,1503.000,9.552,107,5.843,0.795,19.775,
0.110,0.929,3119.000,1467.000,2983.000,840.000,641.580,78,4.986,0.778,20.327,0.001,
0.822,3133.500,1430.500,2976.000,816.000,634.363,82,5.126,0.819,21.326,0.000,0.929,
3303.000,1272.000,3304.000,1269.000,3.162,180,7.572,0.746,29.069,0.212,0.040,3308.000,
1257.000,3306.500,1257.000,1.500,229,8.541,0.750,23.660,0.356,0.043,3333.500,1237.500,
3046.000,901.000,442.593,222,8.419,0.846,18.473,0.499,0.119,3329.500,1226.500,3047.000,
871.000,454.078,135,6.568,0.821,18.978,0.496,0.117,3074.000,899.000,3079.000,904.000,
7.071,41,3.629,0.429,4.373,0.500,0.000,3382.000,1684.000,3088.000,865.000,870.171,
125,6.331,0.236,2.228,0.518,0.035,3053.000,840.000,3058.000,845.000,7.071,18,
2.423,0.714,5.849,0.500,0.194,3108.000,838.000,3113.000,843.000,7.071,83,5.155,
0.533,7.246,0.496,0.047,3105.000,877.000,3110.000,882.000,7.071,26,2.877,0.895,
6.235,0.437,0.128,3076.000,805.500,3083.000,812.000,9.552,180,7.580,0.775,0.350,
0.356,4634.671,1503.161,4487,37.795,0.000,28.364,0.000,0.011,4713.505,1499.583,2960,
30.699,0.000,27.984,0.000,0.009,4757.890,1526.276,1771,23.748,0.000,27.569,0.000,
0.007,4864.747,1592.057,2480,28.098,0.000,28.407,0.000,0.002,4782.677,1646.781,4351,
37.217,0.000,27.908,0.000,0.006,3202.000,1826.000,2588.000,2010.000,640.977,705,14.985,
1.000,8.779,0.500,0.091,3293.000,1875.000,2618.000,1768.000,683.428,1548,22.205,0.935,
6.473,0.500,0.041,3525.000,1962.000,2662.000,1740.000,891.097,1473,21.660,0.924,1.353,
0.500,0.009,3476.000,1838.000,3023.500,2161.500,556.245,2816,29.945,0.778,5.817,0.355,
0.013,3312.000,1758.000,2951.000,2207.000,576.127,845,16.407,0.862,12.109,0.468,0.015,
2559.000,1379.000,3110.000,1891.000,752.160,89,5.337,0.725,24.994,0.000,0.010,2443.000,
1329.000,3204.000,1908.000,956.223,27,2.978,0.530,24.445,0.200,0.000,2481.000,1299.000,
3221.000,2003.000,1021.379,43,3.737,0.143,25.995,0.219,0.000,2504.000,1881.000,2505.500,
1879.000,2.500,32,3.225,0.773,16.748,0.500,0.157,2725.000,1582.000,2499.000,1925.000,
410.761,288,9.587,0.757,17.135,0.377,0.285,2521.000,1906.000,2522.000,1906.000,1.000,
93,5.444,0.810,14.263,0.451,0.086,2545.000,1929.000,2546.000,1932.000,3.162,12503,
63.088,0.498,24.251,0.225,0.020,2433.000,1448.000,2432.000,1449.000,1.414,14,2.175,
0.143,21.225,0.200,0.000,3051.000,1228.000,2972.500,2071.000,846.647,1271,20.117,0.776,
22.279,0.350,0.001,3964.000,1442.000,3107.000,2111.000,1087.203,285,9.531,0.476,19.313,
1.000,0.137,3988.000,1440.500,2962.000,1803.000,1088.155,202,8.020,0.308,8.395,0.749,
0.088,2941.000,1759.000,2947.000,1765.000,8.485,33,3.282,0.730,13.471,0.562,0.053,
3010.000,1785.000,3015.000,1790.000,7.071,50,4.016,0.727,13.879,0.500,0.302,3025.000,
1766.000,3027.000,1768.000,2.828,40,3.603,0.722,16.276,0.511,0.360,3406.000,2079.000,
3411.000,2084.000,7.071,1,0.001,0.000,0.000,0.000,0.000,2591.000,1864.000,2599.500,
1854.500,12.748,1,0.001,0.000,0.000,0.000,0.000,4843.000,1658.000,4848.000,1663.000,
7.071,1,0.001,0.000,0.000,0.000,0.000,3089.000,865.000,3094.000,870.000,7.071,
1,0.001,0.000,0.000,0.000,0.000,3091.000,974.000,3096.000,979.000,7.071,1,
0.001,0.000,0.000,0.000,0.000,3101.000,1001.000,3106.000,1006.000,7.071,1,0.001,
0.000,0.000,0.000,0.000,3120.000,1032.000,3125.000,1037.000,7.071,1,0.001,0.000,
0.000,0.000,0.000,3952.000,1805.000,3957.000,1810.000,7.071,1,0.001,0.000,0.000,
0.000,0.000,3918.000,1761.000,3923.000,1766.000,7.071,1,0.001,0.000,0.000,0.000,
0.000,3842.000,1699.000,3847.000,1704.000,7.071,1,0.001,0.000,0.000,0.000,0.000,
3077.000,2152.000,3082.000,2157.000,7.071,1,0.001,0.000,0.000,0.000,0.000,1.000,
1.000,6.000,6.000,7.071,1,0.001,0.000,0.000,0.000,0.000,2779.000,1922.000,
2774.500,1922.000,4.500,1,0.001,0.000,0.000,0.000,0.000,2795.000,1965.000,2800.000,
1970.000,7.071,1,0.001,0.000,0.000,0.000,0.000,2808.000,2027.000,2805.000,2024.000,
4.243,1,0.001,0.000,0.000,0.000,0.000,2785.000,2020.000,2788.000,2019.000,3.162,
1,0.001,0.000,0.000,0.000,0.000,2757.000,2004.000,2763.000,2002.000,6.325,1,
0.001,0.000,0.000,0.000,0.000,2764.000,2065.000,2769.000,2070.000,7.071,1,0.001,
0.000,0.000,0.000,0.000,3236.000,1984.000,3247.000,1983.000,11.045,1,0.001,0.000,
0.000,0.000,0.000,3113.000,1970.000,3113.000,1981.000,11.000,1,0.001,0.000,0.000,
0.000,0.000,2787.000,1953.000,2790.000,1952.500,3.041,1,0.001,0.000,0.000,0.000,
0.000,2516.000,1636.000,6.000,6.000,2992.825,1,0.001,0.000,0.000,0.000,0.000,
3049.000,2219.000,3054.000,2224.000,7.071,1,0.001,0.000,0.000,0.000,0.000,3082.000,
2148.000,3087.000,2153.000,7.071,1,0.001,0.000,0.000,0.000,0.000,2905.000,2192.000,
2910.000,2197.000,7.071,1,0.001,0.000,0.000,0.000,0.000,2647.000,1705.000,2652.000,
1710.000,7.071,1,0.001,0.000,0.000,0.000,0.000,3029.000,1795.000,3034.000,1800.000,
7.071,1,0.001,0.000,0.000,0.000,0.000,3329.000,1704.000,3334.000,1709.000,7.071,
1,0.001,0.000,0.000,0.000,0.000,2741.000,1748.000,2746.000,1753.000,7.071,1,
0.001,0.000,0.000,0.000,0.000,3218.000,1135.000,3223.000,1140.000,7.071,1,0.001,
0.000,0.000,0.000,0.000,2833.000,1789.000,2838.000,1794.000,7.071,1,0.001,0.000,
0.000,0.000,0.000,2794.000,1777.000,2799.000,1782.000,7.071,1,0.001,0.000,0.000,
0.000,0.000,2759.000,1768.000,2764.000,1773.000,7.071,1,0.001,0.000,0.000,0.000,
0.000,2754.000,1780.000,2759.000,1785.000,7.071,1,0.001,0.000,0.000,0.000,0.000,
2826.000,1991.000,2822.500,1988.000,4.610,1,0.001,0.000,0.000,0.000,0.000,2830.000,
2016.000,2830.000,2024.000,8.000,1,0.001,0.000,0.000,0.000,0.000,2854.000,1959.000,
2860.000,1957.000,6.325,1,0.001,0.000,0.000,0.000,0.000,2859.000,1978.000,2864.000,
1983.000,7.071,1,0.001,0.000,0.000,0.000,0.000,2538.000,1516.000,2543.000,1521.000,
7.071,1,0.001,0.000,0.000,0.000,0.000,1.000,1.000,6.000,6.000,7.071,
1,0.001,0.000,0.000,0.000,0.000,2745.000,1575.000,2750.000,1580.000,7.071,1,
0.001,0.000,0.000,0.000,0.000,3437.000,1523.000,3442.000,1528.000,7.071,1,0.001,
0.000,0.000,0.000,0.000,3478.000,1503.000,3483.000,1508.000,7.071,1,0.001,0.000,
0.000,0.000,0.000,3379.000,1586.000,3384.000,1591.000,7.071,1,0.001,0.000,0.000,
0.000,0.000,2950.000,1748.000,6.000,6.000,3420.775,1,0.001,0.000,0.000,0.000,
0.000,2943.000,1675.000,2939.000,1672.000,5.000,1,0.001,0.000,0.000,0.000,0.000,
2949.000,1693.000,2942.000,1689.000,8.062,1,0.001,0.000,0.000,0.000,0.000,2971.000,
1739.000,6.000,6.000,3434.314,1,0.001,0.000,0.000,0.000,0.000,3466.000,1586.000,
3471.000,1591.000,7.071,1,0.001,0.000,0.000,0.000,0.000,3240.000,1661.000,3245.000,
1666.000,7.071,1,0.001,0.000,0.000,0.000,0.000,3325.000,1627.000,3330.000,1632.000,
7.071,1,0.001,0.000,0.000,0.000,0.000,1.000,1.000,6.000,6.000,7.071,
1,0.001,0.000,0.000,0.000,0.000,1.000,1.000,6.000,6.000,7.071,1,
0.001,0.000,0.000,0.000,0.000,1.000,1.000,6.000,6.000,7.071,1,0.001,
0.000,0.000,0.000,0.000,1.000,1.000,6.000,6.000,7.071,1,0.001,0.000,
0.000,0.000,0.000,2615.000,1670.000,2610.000,1663.000,8.602,65,4.567,0.741,11.274,
0.500,0.030,2545.000,1710.000,2550.000,1715.000,7.071,41,3.652,0.426,8.440,0.691,
0.240,2672.000,1827.000,2677.000,1828.000,5.099,84,5.188,0.857,13.873,0.500,0.430,
4062.000,1731.000,4067.000,1736.000,7.071,2282,26.956,0.344,0.367,0.029,4079.000,1738.000,
4071.000,1695.000,43.738,2863,30.190,0.283,7.916,0.150,0.029,3864.000,1977.000,3869.000,
1982.000,7.071,5565,42.091,0.670,0.460,0.188,3821.000,2199.000,3895.000,2122.000,106.794,
8544,52.153,0.484,0.500,0.361,3785.000,2275.000,3716.000,2234.000,80.262,6898,46.861,
0.195,0.420,0.169,4212.000,2141.000,4187.000,2084.000,62.241,7544,49.007,0.505,0.458,
0.025,4604.000,2069.000,4600.000,2011.000,58.138,14393,67.688,0.499,0.461,0.025,4752.000,
2070.000,4760.000,2092.000,23.409,2133,26.058,0.474,0.370,0.031,4349.000,2023.000,4354.000,
2028.000,7.071,1374,20.916,0.456,0.411,0.009,4414.500,1946.500,4421.000,1962.000,16.808,
2039,25.481,0.514,0.468,0.044,4398.000,1896.000,4400.000,1907.000,11.180,1512,21.945,
0.644,0.398,0.014,4181.000,1846.000,4129.000,1909.000,81.688,2716,29.408,0.476,0.413,
0.022,4019.000,1946.000,4024.000,1951.000,7.071,3612,33.911,0.768,0.500,0.012,4037.000,
2094.000,4042.000,2099.000,7.071,1585,22.467,0.806,0.500,0.172,3768.000,1995.000,3773.000,
2000.000,7.071,718,15.119,0.817,0.500,0.205,3740.000,2059.000,3745.000,2064.000,7.071,
1253,19.975,0.550,0.500,0.485,3660.000,2108.000,3695.000,2089.000,39.825,929,17.200,
0.484,0.500,0.450,3671.000,2046.000,3676.000,2051.000,7.071,1714,23.360,0.503,0.500,
0.400,3628.000,2026.000,3633.000,2031.000,7.071,809,16.054,0.693,0.038,0.500,0.115,
3592.000,2063.000,3597.000,2068.000,7.071,1322,20.518,0.698,0.500,0.040,3998.000,2214.000,
3940.000,2295.000,99.624,11236,59.807,0.328,0.456,0.126,3613.000,2106.000,3618.000,2111.000,
7.071,2044,25.508,0.668,0.500,0.185,3706.000,2179.000,3715.500,2187.500,12.748,774,
15.697,0.631,0.500,0.449,4720.000,1572.000,4837.000,1657.000,144.617,153,6.980,0.672,
13.297,0.946,0.507,4285.000,1305.000,4287.500,1304.000,2.693,141,6.718,0.474,24.278,
1.000,0.246,4249.000,1302.000,4260.000,1304.000,11.180,236,8.677,0.317,23.874,0.962,
0.187,4272.500,1269.500,4276.000,1277.000,8.276,176,7.490,0.633,25.790,0.983,0.821,
4319.500,1181.000,4327.000,1191.000,12.500,295,9.703,0.566,24.720,1.000,0.348,4240.000,
1223.500,4247.000,1230.000,9.552,109,5.893,0.504,26.860,0.770,0.365,4194.500,1121.000,
4190.000,1120.000,4.610,128,6.399,0.667,27.395,1.000,0.451,4213.500,1316.500,4220.000,
1318.000,6.671,155,7.027,0.339,23.018,0.802,0.067,4185.000,1309.000,4190.000,1314.000,
7.071,185,7.680,0.440,23.463,0.725,0.165,4090.500,1327.000,4090.500,1326.000,1.000,
143,6.763,0.643,26.181,1.000,0.636,3944.000,1333.000,3949.000,1338.000,7.071,66,
4.612,0.670,24.570,0.700,0.815,3816.000,1335.000,3821.000,1340.000,7.071,90,5.378,
0.808,23.307,0.734,0.281,3791.000,1275.000,3796.000,1280.000,7.071,34,3.315,0.421,
23.982,1.000,0.340,3845.000,1153.000,3850.000,1158.000,7.071,1,0.001,0.000,0.000,
0.000,0.000,1753.000,846.000,1789.000,915.000,77.827,12950,64.206,0.569,26.554,1.000,
0.060,1619.000,875.000,1680.000,861.000,62.586,8208,51.117,0.636,26.143,1.000,0.079,
1573.000,875.000,1543.000,859.000,34.000,4734,38.820,0.707,25.510,1.000,0.033,1593.000,
956.000,1609.000,1001.000,47.760,5458,41.682,0.677,27.998,1.000,0.118,2725.000,1784.000,
2730.000,1789.000,7.071,73,4.845,0.858,11.584,0.630,0.056,3823.000,1200.000,3828.000,
1205.000,7.071,64,4.514,0.533,23.597,1.000,0.432,2597.000,1695.000,2602.000,1700.000,
7.071,29,3.082,0.652,9.344,0.500,0.000,2574.000,1671.000,2579.000,1676.000,7.071,
49,3.989,0.459,11.883,0.492,0.000,3537.000,1612.000,3483.000,1660.000,72.250,249,
8.911,0.422,13.326,0.350,0.081,3457.000,1589.000,3462.000,1594.000,7.071,118,6.133,
0.817,9.011,0.361,0.340,3558.000,1591.000,3558.000,1594.000,3.000,200,7.982,0.564,
14.556,0.350,0.126,3645.000,1457.000,3650.000,1462.000,7.071,74,4.869,0.190,18.280,
0.350,0.000,3630.000,1424.000,3635.000,1429.000,7.071,71,4.771,0.311,21.101,0.350,
0.012,4379.000,880.000,4378.000,876.000,4.123,92,5.417,0.759,25.233,1.000,0.468,
4369.000,881.000,4355.000,896.000,20.518,22,2.697,0.814,24.715,1.000,0.173,4371.000,
887.000,4372.000,876.000,11.045,92,5.420,0.777,25.693,1.000,0.734,2352.000,2145.000,
2410.000,2143.000,58.034,1269,20.103,0.358,1.717,0.697,0.076,3091.500,653.000,3097.000,
658.000,7.433,937,17.275,0.825,19.317,0.394,0.014,3119.000,701.000,3125.000,710.000,
10.817,683,14.748,0.725,18.063,0.504,0.000,3167.000,688.000,3169.000,699.000,11.180,
335,10.342,0.720,23.193,0.571,0.027,3177.500,709.000,3179.000,717.000,8.139,620,
14.054,0.756,23.284,0.708,0.107,3167.000,731.000,3172.000,736.000,7.071,395,11.226,
0.673,22.746,0.649,0.005,3162.500,804.000,3159.000,813.000,9.657,525,12.931,0.752,
20.468,0.560,0.058,3171.000,823.000,3170.000,831.000,8.062,290,9.622,0.612,18.475,
0.680,0.140,3156.000,833.000,3160.000,837.000,5.657,300,9.775,0.741,19.304,0.519,
0.024,3127.000,842.000,6.000,6.000,3231.027,234,8.635,0.723,19.598,0.700,0.064,
3102.000,879.000,3098.000,878.000,4.123,543,13.151,0.729,20.510,0.700,0.459,3091.000,
854.000,3098.000,848.000,9.220,578,13.569,0.679,19.756,0.703,0.179,3077.500,854.000,
3077.000,850.000,4.031,648,14.368,0.729,19.460,0.687,0.177,3062.000,792.500,3061.000,
802.000,9.552,761,15.569,0.727,18.547,0.699,0.035,3053.000,845.500,3054.000,847.000,
1.803,715,15.093,0.740,19.041,0.626,0.060,3058.500,867.000,3063.000,872.000,6.727,
536,13.062,0.788,20.795,0.618,0.283,3054.500,916.000,3055.000,920.000,4.031,765,
15.607,0.714,23.747,0.700,0.013,3033.000,856.000,3038.000,861.000,7.071,410,11.430,
0.720,21.064,0.683,0.038,3026.500,838.500,3025.000,847.000,8.631,661,14.515,0.714,
19.511,0.701,0.026,3012.000,810.000,3017.000,815.000,7.071,967,17.549,0.776,18.777,
0.696,0.011,2996.000,817.000,3001.000,822.000,7.071,738,15.333,0.827,19.518,0.710,
0.315,2989.500,843.000,3001.000,851.000,14.009,761,15.574,0.720,20.497,0.725,0.011,
2982.500,853.500,2982.000,860.000,6.519,666,14.569,0.714,20.983,0.710,0.004,2969.500,
834.500,2968.000,846.000,11.597,489,12.484,0.739,20.514,0.700,0.089,2953.000,829.000,
2957.000,836.000,8.062,375,10.934,0.723,19.605,0.700,0.036,2966.000,818.000,2976.000,
825.000,12.207,345,10.482,0.945,20.074,0.700,0.714,2971.500,799.500,2976.000,804.000,
6.364,642,14.300,0.861,19.510,0.700,0.417,2925.000,850.500,2927.000,855.000,4.924,
560,13.359,0.643,21.261,0.700,0.007,2902.000,881.000,2907.000,886.000,7.071,355,
10.644,0.769,23.830,0.700,0.000,2906.000,907.000,2911.000,912.000,7.071,656,14.461,
0.714,23.321,0.918,0.016,2901.000,932.000,2906.000,937.000,7.071,266,9.210,0.714,
24.342,1.000,0.018,2916.000,934.000,2921.000,939.000,7.071,598,13.807,0.714,24.760,
1.000,0.018,2979.500,1000.000,2984.000,1004.000,6.021,432,11.738,0.714,24.617,1.000,
0.079,3107.500,924.500,3116.000,931.000,10.700,231,8.583,0.507,21.610,0.691,0.207,
3102.000,941.000,3107.000,946.000,7.071,233,8.625,0.590,19.873,0.702,0.301,3096.000,
970.000,3099.000,968.000,3.606,441,11.860,0.455,18.734,0.833,0.293,3124.500,972.000,
3129.000,979.000,8.322,484,12.425,0.705,20.536,0.674,0.144,3104.500,987.000,3112.000,
994.000,10.259,255,9.027,0.618,19.036,0.636,0.202,3120.000,1001.000,3125.000,1006.000,
7.071,242,8.793,0.713,19.780,0.693,0.101,3106.000,1010.000,3112.000,1015.000,7.810,
270,9.284,0.713,20.417,0.680,0.282,3174.000,1005.500,3180.000,1014.000,10.404,267,
9.233,0.636,21.048,0.863,0.240,3127.000,1006.000,3132.000,1011.000,7.071,816,16.119,
0.668,20.976,0.693,0.167,3163.000,673.500,3168.000,679.000,7.433,270,9.274,0.741,
23.382,0.500,0.064,3176.500,684.000,3179.500,683.500,3.041,123,6.281,0.849,24.365,
0.634,0.274,40.061,1938.993,7766,49.720,0.000,21.598,0.350,0.014,80.341,1750.294,
13468,65.477,0.000,26.520,0.000,0.008,350.424,1829.797,3649,34.084,0.000,25.130,
0.000,0.007,468.956,1800.825,4201,36.570,0.000,25.159,1.000,0.029,666.913,1518.056,
4727,38.793,0.000,28.679,0.000,0.012,1096.794,1045.774,5444,41.630,0.000,29.889,
0.000,0.008,1500.380,387.073,4341,37.174,0.000,28.096,0.000,0.002,1458.173,2880,
30.283,0.001,24.708,1.000,0.049,1581.738,3863,35.070,0.000,24.917,0.000,0.019,
346.721,763.121,23630,86.730,0.000,28.335,0.000,0.000,100.329,645.326,20576,80.931,
0.000,24.972,0.000,0.000,71.910,762.950,18594,76.935,0.000,29.440,0.000,0.000,
335.539,410.360,15620,70.514,0.000,24.400,0.000,0.000,187.333,613.316,3756,34.578,
0.000,24.400,0.000,0.000,1770.438,6662,46.053,0.000,30.000,0.000,0.000,2058.105,
4814,39.148,0.000,28.798,0.000,0.000,1655.989,106.758,3115,31.493,0.000,27.926,
0.000,0.002,1841.199,281.706,4077,36.025,0.009,28.292,0.700,0.032,2047.709,549.304,
4302,37.006,0.000,29.836,0.000,0.009,2810.420,696.382,6100,44.066,0.000,28.501,
0.000,0.004,2258.585,1068.970,15368,69.944,0.000,29.917,0.000,0.000,2349.619,1361.061,
3132,31.577,0.000,29.562,0.000,0.001,1703.409,1528.671,4490,37.809,0.000,28.568,
0.000,0.003,1680.561,1825.312,3266,32.245,0.000,25.213,0.000,0.028,1333.783,1865.186,
8248,51.240,0.000,25.419,0.000,0.012,1263.940,1800.965,4730,38.803,0.000,24.366,
0.000,0.006,1722.335,1960.252,8124,50.853,0.000,30.000,0.000,0.000,1775.180,2035.090,
5062,40.141,0.000,22.761,0.000,0.000,1994.223,1875.036,4900,39.498,0.000,27.055,
0.000,0.000,3393.203,2262.078,5660,42.447,0.000,24.139,0.000,0.019,2928.389,1951.177,
1222,19.725,0.000,25.074,0.000,0.013,2963.364,2004.561,1074,18.497,0.000,26.871,
0.000,0.009,3074.415,188.279,57916,135.779,0.000,30.000,0.000,0.000,3285.677,938.392,
3577,33.745,0.000,29.833,0.000,0.009,3397.453,1052.916,4490,37.808,0.000,29.968,
0.000,0.001,3282.500,1277.550,2017,25.342,0.000,29.876,0.000,0.021,3220.949,1345.005,
1514,21.958,0.000,29.562,0.000,0.001,3541.192,1403.466,1469,21.632,0.000,29.667,
0.000,0.008,4136.098,1125.393,3967,35.538,0.001,29.660,1.000,0.005,4461.177,1342.949,
3943,35.430,0.000,29.825,0.000,0.012,4546.217,1439.295,2332,27.247,0.000,28.132,
0.000,0.037,4589.457,1579.140,2900,30.384,0.000,26.548,0.000,0.041,4512.657,1640.315,
1629,22.777,0.020,21.805,0.000,0.127,5063.654,1834.374,6440,45.277,0.000,26.908,
0.000,0.003,5421.651,2079.701,6590,45.802,0.000,25.318,0.500,0.008,5439.228,1988.827,
10314,57.299,0.000,30.000,0.000,0.000,5335.263,2276.521,8210,51.124,0.000,21.996,
0.000,0.011,4567.902,1182.213,2256,26.799,0.005,29.114,1.000,0.088,4543.978,1065.037,
8907,53.250,0.000,29.741,0.000,0.020,4723.405,1251.650,29930,97.609,0.000,29.986,
0.000,0.000,5077.430,1258.104,26721,92.229,0.000,29.973,0.000,0.000,5339.850,1518.002,
45451,120.283,0.000,29.997,0.000,0.000,4861.429,1142.573,21139,82.032,0.000,27.437,
0.000,0.000,4871.831,1050.799,12522,63.137,0.000,29.922,0.000,0.000,4666.315,980.162,
4950,39.699,0.000,29.339,0.000,0.036,4654.077,914.059,6245,44.589,0.000,29.565,
0.000,0.012,4954.527,948.262,5641,42.377,0.000,29.813,0.000,0.006,4926.375,770.955,
5734,42.723,0.000,29.635,0.000,0.011,5153.770,591.399,12898,64.076,0.000,30.000,
0.000,0.000,5078.338,728.864,19187,78.153,0.000,29.731,0.000,0.000,5263.855,542.826,
7126,47.628,0.000,29.930,0.000,0.000,5121.801,80.657,4383,37.352,0.000,18.161,
0.000,0.000,5484.912,95.316,25156,89.486,0.000,28.299,0.000,0.000,5256.944,42.115,
9741,55.686,0.000,26.673,0.000,0.000,5338.529,252.833,5083,40.228,0.000,28.675,
0.000,0.004,5433.625,177.375,4768,38.961,0.000,18.069,0.000,0.000,5537.530,282.976,
21470,82.671,0.000,29.540,0.000,0.000,5543.819,515.856,35286,105.982,0.000,30.000,
0.000,0.000,5421.665,737.493,18444,76.624,0.000,29.858,0.000,0.002,5324.934,857.672,
11279,59.920,0.000,29.919,0.000,0.000,5480.983,927.777,3404,32.920,0.000,30.000,
0.000,0.000,5424.352,879.523,15709,70.715,0.000,25.852,0.000,0.000,5354.917,1004.599,
20926,81.617,0.000,28.279,0.000,0.000,5159.954,978.802,16775,73.074,0.000,30.000,
0.000,0.000,1402.935,2002.473,6203,44.439,0.000,15.452,0.000,0.048,4802.765,1619.765,
