province;red;green;blue;x;x
5609;143;63;130;Reserved - Japan Waste;
5610;15;65;180;Reserved - Japan Waste;
5611;143;67;230;Reserved - Japan Waste;
5612;15;69;30;Reserved - Japan Waste;
5613;143;71;80;Reserved - Japan Waste;
5614;15;73;130;Reserved - Japan Waste;
5615;143;75;180;Reserved - Japan Waste;
5616;16;77;230;Reserved - Japan Waste;
5617;144;79;30;Reserved - Japan Waste;
5618;16;81;80;Reserved - Japan Waste;
5619;144;83;130;Reserved - Japan Waste;
5620;16;85;180;Reserved - Japan Waste;
5621;144;87;230;Reserved - Japan Waste;
5622;16;89;30;Reserved - Japan Waste;
5623;145;91;80;Reserved - Japan Waste;
5624;17;93;130;Reserved - Japan Waste;
5625;145;95;180;Reserved - Japan Waste;
5626;17;97;230;Reserved - Japan Waste;
5627;145;99;30;Reserved - Japan Waste;
5628;17;101;80;Reserved - Japan Waste;
5629;145;103;130;Reserved - Japan Waste;
5630;18;105;180;Reserved - Japan Waste;
5631;146;107;230;Reserved - Japan Waste;
5632;18;109;30;Reserved - Japan Waste;
5633;146;111;80;Reserved - Japan Waste;
5634;18;113;130;Reserved - Japan Waste;
5635;146;115;180;Reserved - Japan Waste;
5636;18;117;230;Reserved - Nefud;
5637;147;119;30;Reserved - Caucase;
5638;19;121;80;Reserved - Qinling Mountains;
5639;147;123;130;Losera-Mende;x 
5640;19;125;180;Greynovolès;x 
5641;147;127;230;Tiber-Ostia;x 
5642;19;129;30;Sahara al Libya;x 
5643;147;131;80;Gwich'in;x 
5644;20;133;130;Mbum;x 
5645;148;135;180;Baoulé;x 
5646;20;137;230;Baoulé;x 
5647;148;139;30;Maziwa;x 
5648;20;141;80;Maziwa;x 
5649;148;143;130;Kintore;x 
5650;20;145;180;Kintore;x 
5651;149;147;230;Kintore;x 
5652;21;149;30;Kintore;x 
5653;149;151;80;Kintore;x 
5654;21;153;130;Besancon;x 
5655;149;155;180;Namacurra;x 
5656;21;157;230;Analanjirofo;x
5657;22;159;30;Angkor Borei;x
